Cidade;Unidade;Ano;Mês;Tipo de Copo;Quantidade;;
Uberlândia;Secretaria da Coordenaço do Curso de Graduaço em Engenharia de Alimentos;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Coordenaço do Curso de Graduaço em Engenharia de Alimentos;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;12;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;25;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;25;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;50;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;10;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;2;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;12;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;13;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;5;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;6;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;9;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;9;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;2;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;6;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;23;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;7;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;4;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;1;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;1;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;2;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;2;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;2;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;2;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;2;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;40;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;100;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;14;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;10;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Planejamento;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Planejamento;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Planejamento;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;10;;
Uberlândia;Secretaria da Diretoria de Planejamento;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Planejamento;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;10;;
Uberlândia;Secretaria da Diretoria de Planejamento;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Planejamento;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Planejamento;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Planejamento;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;10;;
Uberlândia;Secretaria da Diretoria de Planejamento;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Planejamento;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Planejamento;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;50;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;50;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;50;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;25;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;28;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;30;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;50;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Artes;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Artes;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Artes;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;4;;
Uberlândia;Secretaria da Diretoria do Instituto de Artes;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Artes;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Artes;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Artes;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
